review_id,analysis_number,analysis_name,k,total_N,total_cases,beta,lambda,r2
CD014678_pub2,1,All-cause mortality,34,50890.0,1209.0,1.2628427820725214,0.0013707738243491105,0.9168536115710781
CD014678_pub2,2,All-cause mortality (rivaroxaban versus placebo),3,14079.0,296.0,1.3098763196008012,0.0011281416993023606,0.986708818816226
CD014678_pub2,2,Cardiovascular mortality,34,50890.0,1036.0,1.0501159095565995,0.009768448076989181,0.061186436096620334
CD014678_pub2,2,Cardiovascular mortality (rivaroxaban versus placebo),3,14079.0,273.0,1.2849753654719076,0.0013213283352934506,0.9833479097348556
CD014678_pub2,2,Major bleeding (rivaroxaban versus placebo),3,14079.0,188.0,1.0176859747777152,0.011618154050641386,0.25039851378248323
CD014678_pub2,3,Major bleeding,34,50814.0,602.0,0.9474448671305673,0.01880936729853088,0.10801654461746524
CD014678_pub2,4,Myocardial infarction,34,50890.0,1867.0,0.9768880468619577,0.040305892208376035,0.06478380438510478
CD014678_pub2,5,Stroke,34,50890.0,335.0,1.2368561249855314,0.0003266152441045444,0.3558758225145482
CD014678_pub2,6,Non-major bleeding,6,3399.0,21.0,1.2771733204841904,0.0006108247526820134,0.9311924486298571
CD014678_pub2,6,Stent thrombosis,7,32315.0,312.0,1.0176477182067207,0.007985553025614612,0.5971659058862084
CD014678_pub2,7,Non-major bleeding,17,42186.0,323.0,1.1342126944224666,0.0020003209184760538,0.7579229516694455
CD014687_pub2,1,Adverse events: long term,3,96.0,8.0,0.46562796350504543,0.8830571499653638,0.797522259539021
CD014713_pub2,1,Unplanned hospital presentation rates - unplanned hospital admissions within one month (30 days),5,1750.0,192.0,1.3462678758054403,0.007913858424676616,0.9293807625658149
CD014713_pub2,2,Unplanned hospital presentation rates - unplanned hospital admissions within 12 months (365 days),3,382.0,213.0,1.1507912698254597,0.24146203097226437,0.8081964770951503
CD014713_pub2,3,Unplanned hospital presentation rates - emergency department presentations within one month (30 days),3,1880.0,235.0,1.09049446120994,0.06462679477649119,0.8332607236552474
CD014722_pub2,1,Diagnosis of mental disorders at 0-1 months,4,506.0,62.0,0.5119688490398365,2.2418203745596825,0.8240722316238503
CD014722_pub2,2,Diagnosis of mental disorders at 1-6 months ,6,674.0,118.0,1.2777881348836082,0.02906343531197556,0.6998837110871619
CD014736_pub2,2,Mortality by end of follow-up,6,177.0,15.0,1.4292647141131882,0.005962542287845918,0.2177750489781215
CD014736_pub2,6,Reintervention by end of follow-up,5,131.0,28.0,3.0743764451128355,7.166788210036091e-06,0.8722490862933445
CD014741_pub2,1,All-cause mortality,22,9560.0,932.0,1.0707646838662699,0.051568690007667575,0.15515980228524084
CD014741_pub2,2,Myocardial Infarction (fatal or non-fatal),6,340.0,3.0,0.6935145893039774,0.05971017470251495,0.10565475859567386
CD014741_pub2,2,Myocardial infarction (fatal or non-fatal),9,7462.0,518.0,1.431435070346397,0.0010469743149775284,0.3909422988393332
CD014741_pub2,3,Adverse events,18,2368.0,1557.0,1.0287638068705784,0.5163000823179382,0.19512398637599881
CD014741_pub2,3,Unstable angina,6,7369.0,112.0,1.7580521251224441,1.780392309937728e-05,0.994884261560019
CD014741_pub2,4,Adverse events,9,581.0,300.0,1.0394959456049897,0.3691743892746075,0.4705539539521101
CD014741_pub2,6,Heart failure,4,1498.0,209.0,1.4479038764040253,0.005312799383369896,0.9855931019699886
CD014741_pub2,7,Peripheral vascular disease,3,6830.0,6.0,0.33821848861381143,0.214291278267199,0.9570036127170907
CD014741_pub2,7,Stroke (fatal or non-fatal),3,514.0,3.0,1.3750179539220428,0.0005445254843959342,0.36443986571149745
CD014741_pub2,8,Heart failure,5,543.0,2.0,2.3369725477988643,7.754427728284602e-07,0.7438439958553775
CD014741_pub2,8,Stroke (fatal or non-fatal),7,7065.0,179.0,0.9591474993681957,0.030738486009366402,0.04646158737080475
CD014741_pub2,9,Heart failure,7,6971.0,29.0,0.5676899876445078,0.18758087385520017,0.7599782062760195
CD014762_pub2,1,Short-term resolution of symptoms (days 1 to 4 after randomisation),4,584.0,192.0,0.7766239550955659,1.3124842745895697,0.8940555711128981
CD014762_pub2,2,Medium-term resolution of symptoms (days 5 to 10 after randomisation),4,582.0,374.0,0.945395180515871,0.9205287837185895,0.8357520974718577
CD014762_pub2,3,Adverse events (to day 30 after randomisation),7,791.0,257.0,0.6944896110163505,2.2853053539495383,0.6892298798701406
CD014762_pub2,4,Use of rescue antibiotic treatment (by day 30 after randomisation),6,763.0,295.0,1.0692462204115583,0.25757959819653303,0.6402606011011261
CD014762_pub2,5,Emergence of antibiotic resistant bacteria,3,495.0,145.0,2.4037552243234526,5.018105775591181e-05,0.9929461365175762
CD014763_pub2,1,Surgical site infection,15,645.0,30.0,0.8988466301223127,0.06424254404839287,0.05707314094154414
CD014763_pub2,2,Participant satisfaction (very satisfied or satisfied),9,273.0,182.0,0.9689281478461561,0.7385683975538608,0.03016349091940196
CD014763_pub2,4,Incisional hernia,6,231.0,10.0,0.5697722586491802,0.5138376219917191,0.5486457713647206
CD014763_pub2,5,Anastomotic leak,4,145.0,1.0,0.0,1.0,1.0
CD014763_pub2,6,Intestinal obstruction,3,117.0,17.0,1.316198112672774,0.033169611123896756,0.9685341430173012
CD014769_pub2,1,Any VTE,27,61494.0,518.0,1.144592998055101,0.0021505223976554266,0.10209870975538282
CD014769_pub2,2,Subgroup analysis for any VTE stratified by provoked status,27,61494.0,518.0,1.146239203688911,0.0021036116603199593,0.10666820487384376
CD014769_pub2,3,Subgroup analysis for any VTE stratified by age,6,16591.0,72.0,2.153564956425865,5.353102095947433e-08,0.9894290758133637
CD014769_pub2,5,Subgroup analysis for any VTE stratified by disease,27,61494.0,518.0,0.7322342018790178,0.1664219647795084,0.7932763038582393
CD014769_pub2,6,Subgroup analysis for any VTE stratified by type of statin,27,61494.0,518.0,1.1380752018643774,0.00232420693843401,0.0898147696309537
CD014769_pub2,7,Subgroup analysis for any VTE statified by different doses of rosuvstatin,9,22682.0,106.0,0.8797244976407537,0.01376290490687486,0.5684480132240983
CD014769_pub2,8,Subgroup analysis for any VTE stratified by different doses of atorvastatin,11,12544.0,99.0,2.233097503831058,7.395123131342493e-08,0.9436807596755237
CD014769_pub2,9,Subgroup analysis for any VTE stratified by treatment duration,27,61494.0,518.0,0.7364883770655339,0.1613623904538525,0.7594240732286082
CD014769_pub2,10,Sensitivity analysis for any VTE excluding unpublished data,9,23737.0,153.0,0.6142360543598069,0.27968142461625073,0.8794222182927522
CD014769_pub2,11,Sensitivity analysis for any VTE excluding studies with high risk of bias,8,25504.0,177.0,0.49509212516348144,1.1166447322058468,0.915781835980216
CD014769_pub2,12,Sensitivity analysis for any VTE excluding data from  > 15% missing outcome data,11,30106.0,236.0,0.595059575978325,0.4458458460153669,0.8512000800769526
CD014769_pub2,13,Subgroup analysis for DVT stratified by type of statin,6,20154.0,69.0,1.3329612201698897,0.00012498484064091543,0.7059330379853311
CD014769_pub2,14,DVT: sensitivity analysis,5,17320.0,41.0,1.1642180187834907,0.000432209902033217,0.8818741618014648
CD014769_pub2,15,PE,5,14233.0,31.0,0.8111461330265246,0.011552469856266716,0.46407382116675255
CD014769_pub2,16,Subgroup analysis for any serious adverse event stratified by type of statin,13,33862.0,7538.0,0.9742009367608878,0.2355111474069216,0.0021230755231161913
CD014769_pub2,17,Subgroup analysis for myopathy stratified by type of statin,10,38005.0,153.0,1.6409140487104483,4.753394904026477e-06,0.2895798810950273
CD014769_pub2,18,Subgroup analysis for rhabdomyolysis stratified by type of statin,7,32527.0,12.0,1.1119349292399368,0.0001407681594907987,0.19794522995878527
CD014769_pub2,20,"Subgroup analysis for muscular weakness, stiffness, or pain, stratified by type of statin",11,34952.0,3276.0,2.315316752527983,2.066258738440747e-07,0.6980507869856434
CD014769_pub2,21,Subgroup analysis for gastrointestinal disorders stratified by type of statin,10,24195.0,3262.0,1.194519963957183,0.018569168927625133,0.1736310044011381
CD014769_pub2,22,Sensitivity analysis for gastrointestinal disorders,9,21681.0,3091.0,1.3582865424715365,0.004622707468872526,0.422822990809382
CD014769_pub2,23,Subgroup analysis for hepatic disorders stratified by type of statin,20,51851.0,929.0,1.3322632718557903,0.0004958582291552638,0.7358742656936682
CD014769_pub2,24,Sensitivity analysis for hepatic disorders,19,49486.0,878.0,1.3338101794359634,0.00048510813870608583,0.724678960366336
CD014769_pub2,25,Subgroup analysis for renal disorders stratified by types of statins,8,21470.0,717.0,1.5203365745303596,0.00017848069067336774,0.6475951441305924
CD014769_pub2,26,Subgroup analysis for mortality stratified by types of statins,24,58587.0,5831.0,1.3805178476717643,0.0017881026581702494,0.691436484369033
CD014769_pub2,27,Mortality after PE,3,12465.0,7.0,0.22576561391442285,0.8687315268090366,0.9939860271641863
CD014792_pub2,1,Mortality (Grade V Clavien-Dindo),4,214.0,3.0,0.0,3.000000000000001,1.0
CD014792_pub2,3,Major complications,11,738.0,26.0,0.944726615051179,0.04462717183409058,0.022757501381129863
CD014792_pub2,3,Mortality (Grade V Clavien-Dindo),4,274.0,12.0,3.2895588746434226,1.104819491488617e-07,0.9355030442215313
CD014792_pub2,4,Minor complications,3,186.0,11.0,3.0886602204402753,1.1459547345788897e-06,0.8595750805407885
CD014792_pub2,5,Complications related to nutritional support,3,196.0,11.0,0.6883905534894263,0.29989120006574754,0.543960527583482
CD014792_pub2,5,Major complications,9,513.0,15.0,0.785624668288776,0.10555943260509341,0.4256889939822326
CD014792_pub2,6,Postoperative pancreatic fistula,4,214.0,27.0,1.1936277648312261,0.04695145341510201,0.08874616746180108
CD014792_pub2,7,Delayed gastric emptying,4,325.0,40.0,1.1277299377010397,0.061428756430523375,0.5390535924759287
CD014792_pub2,8,Post pancreatectomy haemorrhage,3,295.0,15.0,0.8870538605998555,0.09752996193078986,0.952334626291717
CD014803_pub2,1,Attrition (dropouts),5,109.0,20.0,0.9680467015318748,0.2418377121236951,0.026807495259358327
CD014803_pub2,2,Depression remission (dichotomous measure),4,60.0,31.0,1.1335745390300327,0.2933161988228854,0.9432899700555373
CD014808_pub2,1,"Comparison 1: Colchicine vs comparison, Outcome 1: All-cause mortality",10,11405.0,372.0,1.2810034195855007,0.002058970506873604,0.9232739842879151
CD014808_pub2,1,"Comparison 1: Colchicine vs comparison: sensitivity analysis - overall low risk of bias, Outcome 1: All-cause mortality",4,10225.0,349.0,1.4315953034295559,0.000614433033607376,0.9593478105324396
CD014808_pub2,2,"Comparison 1: Colchicine vs comparison, Outcome 2: Myocardial infarction",8,11075.0,313.0,1.1877444872787584,0.005798057012886203,0.6377149454479887
CD014808_pub2,2,"Comparison 1: Colchicine vs comparison: sensitivity analysis - overall low risk of bias, Outcome 2: Myocardial infarction",4,10225.0,300.0,0.8170784052594573,0.1556232949157258,0.9127873287469305
CD014808_pub2,3,"Comparison 1: Colchicine vs comparison, Outcome 3: Serious adverse event",4,7823.0,1714.0,1.3896122142708491,0.00821447764997692,0.2892379299180642
CD014808_pub2,3,"Comparison 1: Colchicine vs comparison: sensitivity analysis - overall low risk of bias, Outcome 3: Serious adverse event",3,7427.0,1714.0,1.0756514016770413,0.08379576285273838,0.013928886342363556
CD014808_pub2,4,"Comparison 1: Colchicine vs comparison, Outcome 4: Cardiovascular mortality",8,11135.0,182.0,1.0833228984298084,0.0043388093593990104,0.17901471051055406
CD014808_pub2,4,"Comparison 1: Colchicine vs comparison: sensitivity analysis - overall low risk of bias, Outcome 4: Cardiovascular mortality",4,10225.0,173.0,1.3941706413303758,0.00033284848717775225,0.44481973057475943
CD014808_pub2,5,"Comparison 1: Colchicine vs comparison, Outcome 5: Stroke",10,11242.0,186.0,1.1370758117673319,0.0024929117321309526,0.08350160340500035
CD014808_pub2,5,"Comparison 1: Colchicine vs comparison: sensitivity analysis - overall low risk of bias, Outcome 5: Stroke",4,10225.0,179.0,2.600338215384344,7.892550445301978e-09,0.8143425200751574
CD014808_pub2,6,"Comparison 1: Colchicine vs comparison, Outcome 6: Coronary revascularisation",5,6850.0,312.0,1.0605248492133914,0.027248782674184235,0.7999395392895691
CD014808_pub2,7,"Comparison 1. Colchicine vs comparison, additional Outcome: Gastrointestinal adverse events",10,11076.0,915.0,0.8327205825169293,0.42233153255540834,0.6751842783648798
CD014811_pub2,2,All-cause mortality,8,466.0,44.0,1.2386298392876633,0.023271050999206646,0.9168900991590908
CD014811_pub2,4,Readmission to hospital following discharge for the longest available follow-up stated in the trials ,5,379.0,102.0,0.9743137095416103,0.31547980506046114,0.5414798569630768
CD014811_pub2,5,Acute kidney injury (adverse event),5,406.0,75.0,0.9689180375248383,0.22520111571827275,0.5827699114961269
CD014820_pub2,1,AKI: KDIGO or AKIN or RIFLE,11,1228.0,399.0,1.028101640508716,0.33140029421036593,0.00756964734798482
CD014820_pub2,1,Acute kidney injury,121,17753.0,3220.0,0.817503161268761,0.6672432058791007,0.26706341002072764
CD014820_pub2,2,AKI: KDIGO,4,913.0,260.0,1.1748767995737057,0.0841644509825854,0.35854770841894323
CD014820_pub2,2,Death,103,14921.0,1627.0,1.0668326422462773,0.06269717316239261,0.1249189714955895
CD014820_pub2,2,Death (any cause),18,2657.0,296.0,1.0703311780074605,0.07013402102317179,0.07364370934254905
CD014820_pub2,3,AKI: AKIN,5,246.0,112.0,1.4823747462835286,0.04066624568935505,0.6727509645661607
CD014820_pub2,3,Adverse events: thrombosis,7,1087.0,61.0,1.412486582695804,0.0009425585083466503,0.1796208246280684
CD014820_pub2,3,Dialysis,79,5878.0,481.0,1.2524952321075153,0.007396263697564438,0.4415093266789356
CD014820_pub2,4,AKI: RIFLE,3,106.0,38.0,1.339324159877966,0.06911290087556822,0.8194377664792206
CD014820_pub2,4,Adverse events: myocardial infarction,11,1284.0,18.0,1.4375143155718404,0.000641081523919433,0.577686360468554
CD014820_pub2,5,AKI: severe AKI,9,1140.0,214.0,1.0977502042584346,0.14121863347310282,0.039582083817457314
CD014820_pub2,5,Adverse events: stroke,10,1001.0,9.0,0.7358134468192641,0.04978920798292389,0.3605167069008681
CD014820_pub2,6,Adverse events: myocardial infarction,7,913.0,14.0,1.6096387102902645,0.0003118153453126421,0.6404682754805076
CD014820_pub2,6,Adverse events: thrombosis,8,1737.0,75.0,1.3695968027417322,0.0014819492618748772,0.119253760247931
CD014820_pub2,7,Adverse events: hypertension,7,796.0,55.0,0.1476807445109629,20.78735650272533,0.990432298943292
CD014820_pub2,7,Adverse events: myocardial infarction,44,5136.0,72.0,1.3145291708887912,0.0008899643243182861,0.48719392993032495
CD014820_pub2,7,Adverse events: stroke,7,662.0,7.0,0.8612549922541892,0.03181226256943375,0.10912051666012768
CD014820_pub2,8,Adverse events: stroke,40,4004.0,36.0,0.788864921223037,0.04968685379667821,0.5141910794454225
CD014820_pub2,8,Adverse events: thrombosis,5,1398.0,73.0,1.9070360869616323,4.956012420380312e-05,0.4232336309750184
CD014820_pub2,9,Adverse events: hypertension,5,554.0,53.0,0.09050549714842948,30.507963883485015,0.988532154763778
CD014820_pub2,9,Adverse events: thrombosis,32,6948.0,300.0,1.0284374717758693,0.015123870941168937,0.002607673101795771
CD014820_pub2,10,Adverse events: hypertension,21,2388.0,165.0,0.35859540266489265,11.575789090568653,0.9237238943111415
CD014833_pub2,7,Breastfeeding exclusivity immediately post-intervention,3,357.0,230.0,0.9546444596222995,0.8427718030746534,0.8003846988197747
CD014833_pub2,8,Breastfeeding exclusivity short-term 1 to 3 months post-intervention,5,619.0,333.0,1.2217490325649532,0.14368309907622814,0.8552943116994428
CD014833_pub2,9,Breastfeeding exclusivity medium-term 4 to 6 months post-intervention,4,536.0,281.0,1.310448971289459,0.07306252811894424,0.9955782939028949
CD014844_pub2,1,Uterine infection,6,2170.0,67.0,0.28936100196727044,6.651417089496004,0.9898393649418417
CD014844_pub2,6,Antibiotics to treat infection after uterine evacuation procedure for miscarriage,3,1776.0,96.0,0.4211391166337177,4.038178175722065,0.9895526889854264
CD014844_pub2,10,Subgroup: uterine infection by antibiotic class,6,2170.0,67.0,0.28936100196727044,6.651417089496004,0.9898393649418417
CD014844_pub2,11,Subgroup: uterine infection by length of treatment course,6,2170.0,67.0,0.28936100196727044,6.651417089496004,0.9898393649418417
CD014844_pub2,12,Subgroup: uterine infection by administration route,6,2170.0,67.0,0.28936100196727044,6.651417089496004,0.9898393649418417
CD014852_pub2,13,All-cause mortality at follow-up,3,542.0,191.0,1.4881779942882467,0.017926835534449247,0.982361992530464
CD014852_pub2,14,Subgroup analysis – type of stroke: mortality ,3,542.0,191.0,1.4881779942882467,0.017926835534449247,0.982361992530464
CD014852_pub2,16,Complication (pneumonia) during intervention phase,4,590.0,160.0,1.4711929333375862,0.014338236331247095,0.9854639856201031
CD014852_pub2,17,Subgroup analysis – type of stroke: pneumonia,4,590.0,160.0,1.4711929333375862,0.014338236331247095,0.9854639856201031
CD014852_pub2,18,Complication (urinary tract infection) during intervention phase,3,552.0,78.0,0.6681546638530795,1.1519498267690114,0.9895399373127358
CD014852_pub2,19,Subgroup analysis – type of stroke: urinary tract infection,3,552.0,78.0,0.6681546638530795,1.1519498267690114,0.9895399373127358
CD014852_pub2,26,Complication (gastrointestinal haemorrhage) during intervention phase,3,498.0,28.0,0.7157251090284439,0.3194917711473527,0.9560804335393412
CD014852_pub2,27,Subgroup analysis – type of stroke: gastrointestinal haemorrhage,3,498.0,28.0,0.7157251090284439,0.3194917711473527,0.9560804335393412
CD014855_pub2,1,Intraperitoneal abscess,18,874.0,105.0,0.9669900696937878,0.1984072533009805,0.011992798951684258
CD014855_pub2,2,Wound infection,18,904.0,219.0,0.7689996655625584,1.346812363047479,0.6359772060086315
CD014855_pub2,3,Morbidity,5,141.0,49.0,0.8011951488273388,0.9881531180528467,0.6649405799818755
CD014855_pub2,4,Mortality,16,784.0,16.0,0.5922200003472136,0.41352074368482616,0.8290702640082538
CD014861_pub2,11,Proportion of participants completing treatment regimen as planned,4,112.0,85.0,0.9011529477693944,1.1812145427078375,0.9608381410448977
CD014869_pub2,1, All-cause mortality (between  1 and 5 years),6,405.0,335.0,1.0736652790230288,0.4646684846300972,0.26256494953870724
CD014869_pub2,4,Disease progression (between 1 and 5 years),3,329.0,168.0,0.7546589825117067,1.9410254730956849,0.5795898049422554
CD014869_pub2,5,Adverse events considered non-serious (number of participants) (between 1 and 3 years),3,71.0,5.0,0.4872617429907652,0.6030035337772304,0.9847021298809092
CD014869_pub2,6,Sensitivity analysis: all-cause mortality between 1 and 5 years (best-worst case scenario),6,405.0,335.0,1.0736652790230288,0.4646684846300972,0.26256494953870724
CD014869_pub2,7,Sensitivity analysis: all-cause mortality between 1 and 5 years (worst-best case scenario),6,405.0,350.0,1.0847750811330057,0.44801715105658924,0.309624188500326
CD014872_pub2,4,Overall response rate,3,836.0,119.0,1.6005242775238067,0.0026034489150566,0.9970495225151162
CD014872_pub2,5,Overall response rate (FDA/EMA-approved vs not approved),3,836.0,119.0,1.6005242775238067,0.0026034489150566,0.9970495225151162
CD014872_pub2,9,Overall response rate,13,1746.0,724.0,1.0525443742445466,0.3044244070553175,0.13391569790174618
CD014872_pub2,10,Overall response rate (solid cancer vs haematological cancer),8,1203.0,519.0,0.8531298694060047,1.2551610245422613,0.8555658896229417
CD014872_pub2,10,Overall response rate (standard-of-care chemotherapy vs hormonal therapy),5,543.0,205.0,1.1852319075325721,0.12267016357263479,0.4960794455336136
CD014872_pub2,11,Overall response rate (FDA/EMA-approved vs not approved),5,543.0,205.0,1.1852319075325721,0.12267016357263479,0.4960794455336136
CD014872_pub2,11,Overall response rate (standard-of-care chemotherapy vs hormonal therapy),8,1203.0,519.0,0.8531298694060047,1.2551610245422613,0.8555658896229417
CD014872_pub2,12,Overall response rate (FDA/EMA-approved vs not approved),8,1203.0,519.0,0.8587907831125374,1.2160749547860035,0.8312481062330126
CD014872_pub2,12,Severe adverse events,3,625.0,408.0,0.864760194244659,1.5269089323803897,0.5773779469541006
CD014872_pub2,13,Severe adverse events,6,1228.0,722.0,0.8689743687909712,1.6072902149005501,0.38383847393238957
CD014872_pub2,14,Severe adverse events (haematological vs non-haematological events),6,1018.0,240.0,1.1268667955577965,0.09510304168693788,0.24035037475807675
CD014889_pub2,1,All-cause mortality,6,216.0,20.0,0.771431157218978,0.3384353210766366,0.9052706446896814
CD014889_pub2,2,Serious adverse events,6,216.0,26.0,1.0079709188968318,0.11447886758465817,0.033816654772653165
CD014889_pub2,3,Anastomosis leakage,6,216.0,20.0,0.7916818043299136,0.2895220749631518,0.7355917042834998
CD014889_pub2,4,Sepsis or mediastinitis,6,216.0,23.0,0.9848540434938826,0.10654178919672656,0.004713748677398044
CD014914_pub2,1,Adverse events (prevention): primary analysis,7,758.0,64.0,0.9500550672985917,0.1897025772448046,0.011799059187364569
CD014914_pub2,1,Adverse events (treatment): primary analysis,16,1190.0,489.0,0.8963524560056944,0.9145048399892944,0.2974366660348021
CD014914_pub2,1,Proportion of participants developing colds/URTI: primary analysis,9,725.0,422.0,1.223737017603744,0.16444589312959865,0.4848682198514639
CD014914_pub2,1,Risk of ongoing cold/URTIs at end of study (treatment): primary analysis,5,182.0,24.0,0.8302258620251277,0.19871792526929608,0.067855163394405
CD014914_pub2,2,Subgroup analysis (treatment): intranasal vs lozenge,14,1108.0,476.0,0.9164178036916154,0.7735349973921575,0.3780893179816752
CD014914_pub2,3,Subgroup analysis (treatment): zinc acetate vs zinc gluconate,14,966.0,414.0,0.858168155495641,1.1366222965591708,0.5941723369338762
CD014914_pub2,4,Subgroup analysis (treatment): daily dose of zinc,16,1190.0,489.0,0.8949717544908067,0.8953381837941297,0.3637623256213508
CD014914_pub2,5,Subgroup analysis (treatment): age groupings,15,1129.0,468.0,0.8396506271725872,1.3538797049949387,0.5154368750358459
CD014923_pub2,1,"Patient disability - number of participants who improved (unpaired, parallel assessment < 12 months)",3,63.0,43.0,0.9403778733512982,0.8801138444395846,0.36961871736906216
CD014923_pub2,2,"Patient disability - functionally independent (unpaired, parallel assessment < 12 months)",3,62.0,35.0,0.5185023838515705,4.1366606375749555,0.9900444008156795
CD014935_pub2,1,All-cause mortality,3,61.0,7.0,1.1747137400046666,0.06504586454207067,0.35148760307646953
CD014935_pub2,2,All-cause mortality - Sensitivity analysis (best-case scenario),3,61.0,7.0,1.1747137400046666,0.06504586454207067,0.35148760307646953
CD014935_pub2,3,All-cause mortality - Sensitivity analysis (worst-case scenario),3,61.0,8.0,0.8317417704058826,0.2857933959401569,0.599347772660138
CD014935_pub2,4,Serious adverse events,3,61.0,16.0,1.2795469715655925,0.10726250953918842,0.32593346825407976
CD014935_pub2,5,Serious adverse events - Sensitivity Analysis (fixed-effect model),3,61.0,16.0,1.2795469715655925,0.10726250953918842,0.32593346825407976
CD014935_pub2,6,Serious adverse events - Sensitivity Analysis (best-case scenario),3,61.0,16.0,1.2795469715655925,0.10726250953918842,0.32593346825407976
CD014935_pub2,7,Serious adverse events - Sensitivity Analysis (worst-case scenario),3,61.0,17.0,1.0658793038587138,0.26144957528575297,0.03916579297127998
CD014937_pub2,1,Acute kidney injury,38,2823.0,505.0,0.9673625279185241,0.20549899814509695,0.04586507805861206
CD014937_pub2,1,Any use of kidney replacement therapy,8,672.0,294.0,1.5583647146994206,0.014089905981315397,0.9487040779963622
CD014937_pub2,2,Any use of kidney replacement therapy,32,2318.0,41.0,0.6548681432174616,0.20609650123110984,0.6498641398802475
CD014937_pub2,2,Death,14,1072.0,354.0,0.9517697391856178,0.5119962715938051,0.2648125247004657
CD014937_pub2,3,Adverse events,11,1088.0,299.0,0.7806918293766469,1.301844839366505,0.37415721261393897
CD014937_pub2,3,Death,33,3215.0,104.0,0.6866961711482504,0.29154286927337186,0.7229263744171013
CD014937_pub2,5,Adverse events,26,2769.0,325.0,0.5928171125769508,2.2723849348798417,0.8631816903087859
CD014937_pub2,5,"Sensitivity analysis: any use of KRT (studies with ""some concerns"" or a ""low"" overall risk of bias)",7,642.0,270.0,0.9766386587833742,0.5630504172413356,0.005029714538321128
CD014937_pub2,6,Sensitivity analysis: any use of KRT (placebo-controlled studies),7,639.0,291.0,1.1433092232175766,0.19889103017623877,0.3704308995287988
CD014937_pub2,7,Subgroup analysis: any use of KRT by population,8,672.0,294.0,1.5583647146994206,0.014089905981315397,0.9487040779963622
CD014937_pub2,8,Subgroup analysis: any use of KRT by type of diuretic,8,672.0,294.0,1.5135188713090924,0.0185212577400413,0.9272757217636926
CD014937_pub2,9,Sensitivity analysis: acute kidney injury (overall risk of bias 'some concerns' or 'low'),26,2162.0,401.0,0.9223384993119397,0.2967061325280691,0.1782588325236586
CD014937_pub2,10,Sensitivity analysis: acute kidney injury (placebo-controlled studies),21,1399.0,251.0,0.935642379668145,0.2619059028574281,0.0957546831488909
CD014937_pub2,11,Sensitivity analysis: acute kidney injury (excluding kidney transplantation),36,2693.0,481.0,0.9239259219527096,0.2758713055558541,0.19928502805800463
CD014937_pub2,12,Subgroup analysis: acute kidney injury by population,72,4931.0,925.0,1.0053206652899027,0.15371356739014105,0.0010540098947897647
CD014937_pub2,13,Subgroup analysis: acute kidney injury by type of diuretic,51,3912.0,688.0,0.9324397524714579,0.2623633424206787,0.15874351990264757
CD014937_pub2,14,Subgroup analysis: acute kidney injury by definition,14,854.0,238.0,1.5311725951706086,0.008022639333187469,0.622629035377569
CD014937_pub2,15,Subgroup analysis: acute kidney injury by age,38,2823.0,505.0,0.9688747754271566,0.20389771520891434,0.04431201617587388
CD014937_pub2,17,"Sensitivity analysis: any use of KRT (only studies with ""some concerns""  or a ""low"" overall risk of bias)",23,1697.0,33.0,0.5140304082009782,0.5329130582671073,0.7643465838845465
CD014937_pub2,18,Sensitivity analysis: any use of KRT (placebo-controlled studies),15,945.0,18.0,0.3608397326962627,1.2392789644309394,0.917214998903588
CD014937_pub2,19,Sensitivity analysis: any use of KRT (excluding kidney transplantation),32,2318.0,41.0,0.6548681432174616,0.20609650123110984,0.6498641398802475
CD014937_pub2,20,Subgroup analysis: any use of KRT by population,33,2340.0,41.0,0.6581782366799502,0.19410266204231277,0.6038570806925767
CD014937_pub2,21,Subgroup analysis: any use of KRT by type of diuretic,44,3332.0,63.0,0.7868634016716043,0.09473182900670349,0.3762062076736965
CD014937_pub2,22,Subgroup analysis: any use of KRT by age,32,2318.0,41.0,0.6427723226221702,0.22884017509907023,0.6856303414718122
CD014941_pub2,10,"Cenobamate versus placebo - subgroup analysis, 50% responder rate",4,401.0,210.0,1.0122847722295385,0.47685190762563556,0.03272549819804649
CD014941_pub2,11,"Cenobamate versus placebo - subgroup analysis, seizure freedom",4,401.0,65.0,2.0353980713881312,0.00040628299674791586,0.7814362835298756
CD014941_pub2,12,"Cenobamate versus placebo - subgroup analysis, any adverse event",4,442.0,340.0,1.1232629225228123,0.3755901021397453,0.741013565219214
CD014941_pub2,13,"Cenobamate versus placebo - subgroup analysis, ≥ 75% seizure reduction/month during the maintenance treatment period compared to baseline",4,401.0,132.0,1.4844879910654027,0.018639031125603008,0.9284524894681682
CD014941_pub2,14,"Cenobamate versus placebo - subgroup analysis, ≥ 90% seizure reduction/month during the maintenance treatment period compared to baseline",4,401.0,89.0,0.6336598307207316,1.831128610212251,0.8773603558931596
CD014941_pub2,15,"Cenobamate versus placebo - subgroup analysis, withdrawal from the study due to adverse events",4,442.0,53.0,1.093038335848637,0.057220708786021625,0.07288083585179594
CD014941_pub2,16,"Cenobamate versus placebo - subgroup analysis, withdrawal rate",4,442.0,74.0,0.6256027914186681,1.527788084865392,0.9300563401041886
CD014941_pub2,17,"Cenobamate versus placebo - subgroup analysis, any treatment-related adverse events",4,442.0,293.0,0.8411368376196222,1.7282334433963467,0.9568208777148017
CD014941_pub2,18,"Cenobamate versus placebo - subgroup analysis, any serious adverse event",4,442.0,24.0,1.8272614565718137,0.0003383801779123807,0.9819126148079418
