scenario,scenario_kind,method,iter,k_target,k_obs,true_theta,estimate,se,ci_lb,ci_ub,pvalue,applicable,converged
BASE_NULL,none,REML,233,10,10,0,0.0234039942773752,0.115920145077831,-0.203795315157831,0.250603303712581,0.839996810773556,1,1
BASE_NULL,none,HKSJ,233,10,10,0,0.0234039942773752,0.12838582524168,-0.26702491989485,0.3138329084496,0.859391818764491,1,1
BASE_NULL,none,PETPEESE,233,10,10,0,0.500653727392779,0.295347064757139,-0.180417825257596,1.18172528004315,0.128494918993104,1,1
BASE_NULL,none,TRIMFILL,233,10,10,0,0.0234039942773752,0.115920145077831,-0.203795315157831,0.250603303712581,0.839996810773556,1,1
BASE_NULL,none,SWA,233,10,10,0,0.136819266186274,0.112215789015885,-0.121950807319555,0.395589339692104,0.257475022793837,1,1
BASE_NULL,none,TAS,233,10,10,0,0.0234039942773752,0.115920145077831,-0.243908339625569,0.29071632818032,0.845036300186778,1,1
BASE_NULL,none,PBM,233,10,10,0,0.0731271805698511,0.166418729742708,-0.310635098392258,0.45688945953196,0.67198728389165,1,1
BASE_NULL,none,REML,234,10,10,0,-0.187274867471398,0.0748733773845947,-0.33402399054608,-0.0405257443967168,0.0123765901277578,1,1
BASE_NULL,none,HKSJ,234,10,10,0,-0.187274867471398,0.0670801790092156,-0.339020774898881,-0.0355289600439153,0.020991788786244,1,1
BASE_NULL,none,PETPEESE,234,10,10,0,-0.2926781854229,0.0812103010007082,-0.479949475351708,-0.105406895494092,0.00694232655034854,1,1
BASE_NULL,none,TRIMFILL,234,10,10,0,-0.225696598306266,0.0692723107185794,-0.36146783244055,-0.0899253641719828,0.0011215812013206,1,1
BASE_NULL,none,SWA,234,10,10,0,-0.170139829822213,0.0423790437113292,-0.267866079866536,-0.0724135797778895,0.00386953702253168,1,1
BASE_NULL,none,TAS,234,10,10,0,-0.187274867471398,0.0748733773845947,-0.359933185336976,-0.0146165496058208,0.0368718185960466,1,1
BASE_NULL,none,PBM,234,10,10,0,-0.196162508654762,0.0748431708096573,-0.368751170033623,-0.0235738472759008,0.0306038168055527,1,1
BASE_NULL,none,REML,235,10,10,0,-0.16287039684313,0.108014714831709,-0.374575347713643,0.0488345540273839,0.131591952404582,1,1
BASE_NULL,none,HKSJ,235,10,10,0,-0.16287039684313,0.114793024962314,-0.4225502605009,0.0968094668146411,0.189640856170188,1,1
BASE_NULL,none,PETPEESE,235,10,10,0,-0.0396961373260366,0.315962918556697,-0.768307934088957,0.688915659436884,0.903120438770136,1,1
BASE_NULL,none,TRIMFILL,235,10,10,0,-0.0745827865845759,0.113236257828644,-0.296521773672809,0.147356200503658,0.510122105197765,1,1
BASE_NULL,none,SWA,235,10,10,0,-0.160395057668702,0.0951826524783673,-0.379886647883518,0.0590965325461142,0.130453939917502,1,1
BASE_NULL,none,TAS,235,10,10,0,-0.16287039684313,0.108014714831709,-0.411952775907949,0.0862119822216894,0.17002229720249,1,1
BASE_NULL,none,PBM,235,10,10,0,-0.147869716574645,0.12060680773951,-0.425989513955729,0.130250080806439,0.255043465409317,1,1
BASE_NULL,none,REML,236,10,10,0,0.11169417657023,0.109923669537184,-0.103752256771133,0.327140609911593,0.309578581183254,1,1
BASE_NULL,none,HKSJ,236,10,10,0,0.11169417657023,0.0986523299067454,-0.111472898155046,0.334861251295506,0.286812779312441,1,1
BASE_NULL,none,PETPEESE,236,10,10,0,0.318821861245348,0.188349761873297,-0.115513468499196,0.753157190989892,0.128967124810901,1,1
BASE_NULL,none,TRIMFILL,236,10,10,0,0.185547816021619,0.102977049145036,-0.0162834915368624,0.387379123580101,0.0715711176257038,1,1
BASE_NULL,none,SWA,236,10,10,0,0.114577737772798,0.108770718843935,-0.136247989670446,0.365403465216042,0.322936500814474,1,1
BASE_NULL,none,TAS,236,10,10,0,0.11169417657023,0.109923669537184,-0.141790259939332,0.365178613079792,0.339320469661261,1,1
BASE_NULL,none,PBM,236,10,10,0,0.145154238227576,0.130421202068212,-0.155597593060019,0.44590606951517,0.298044735786791,1,1
BASE_NULL,none,REML,237,10,10,0,-0.0969532942462159,0.133427002527306,-0.35846541376487,0.164558825272439,0.467446990209591,1,1
BASE_NULL,none,HKSJ,237,10,10,0,-0.0969532942462159,0.127458766375687,-0.385285055564399,0.191378467071967,0.466318140857919,1,1
BASE_NULL,none,PETPEESE,237,10,10,0,-0.00829633247722458,0.302059360282691,-0.704846466366236,0.688253801411786,0.978760930095757,1,1
BASE_NULL,none,TRIMFILL,237,10,10,0,-0.0969532942462159,0.133427002527306,-0.35846541376487,0.164558825272439,0.467446990209591,1,1
BASE_NULL,none,SWA,237,10,10,0,-0.0876372911754237,0.133668562942674,-0.395877550068028,0.22060296771718,0.53046014105255,1,1
BASE_NULL,none,TAS,237,10,10,0,-0.0969532942462159,0.133427002527306,-0.40463651382208,0.210729925329648,0.48816072936625,1,1
BASE_NULL,none,PBM,237,10,10,0,-0.0935650462381548,0.139700967776186,-0.415716055622065,0.228585963145755,0.521873442976415,1,1
BASE_NULL,none,REML,238,10,10,0,0.126816998759788,0.0786824313812598,-0.0273977329635254,0.281031730483101,0.107014720183418,1,1
BASE_NULL,none,HKSJ,238,10,10,0,0.126816998759788,0.0741597659088635,-0.0409440468823856,0.294578044401962,0.121423227478096,1,1
BASE_NULL,none,PETPEESE,238,10,10,0,-0.148005644057432,0.315786044777123,-0.876209569153246,0.580198281038383,0.651797581737262,1,1
BASE_NULL,none,TRIMFILL,238,10,10,0,0.0535925292182179,0.0843729252030708,-0.111775365450093,0.218960423886529,0.525306893822656,1,1
BASE_NULL,none,SWA,238,10,10,0,0.098247186977463,0.0710981723026016,-0.0657054923577947,0.262199866312721,0.204375269873701,1,1
BASE_NULL,none,TAS,238,10,10,0,0.126816998759788,0.0786824313812598,-0.0546250133733152,0.308259010892891,0.145679951966082,1,1
BASE_NULL,none,PBM,238,10,10,0,0.110866624836211,0.090073507658629,-0.0968432562969312,0.318576505969354,0.253338296916123,1,1
BASE_NULL,none,REML,239,10,10,0,-0.237158070963949,0.165907453017829,-0.562330703645665,0.0880145617177668,0.152872058342139,1,1
BASE_NULL,none,HKSJ,239,10,10,0,-0.237158070963949,0.176324388155797,-0.636031548606596,0.161715406678698,0.211531272237869,1,1
BASE_NULL,none,PETPEESE,239,10,10,0,0.404045290840041,0.290552585115755,-0.265970171931149,1.07406075361123,0.201804531001486,1,1
BASE_NULL,none,TRIMFILL,239,10,10,0,-0.237158070963949,0.165907453017829,-0.562330703645665,0.0880145617177668,0.152872058342139,1,1
BASE_NULL,none,SWA,239,10,10,0,-0.0064279934520297,0.171560860603443,-0.402048047442755,0.389192060538696,0.971030167667916,1,1
BASE_NULL,none,TAS,239,10,10,0,-0.237158070963949,0.165907453017829,-0.619741343684254,0.145425201756355,0.190737330124148,1,1
BASE_NULL,none,PBM,239,10,10,0,-0.131123025499953,0.26929960031268,-0.752129017429821,0.489882966429915,0.639386142604539,1,1
BASE_NULL,none,REML,240,10,10,0,0.0325604508793313,0.123846355636441,-0.210173945784633,0.275294847543295,0.79261991415307,1,1
BASE_NULL,none,HKSJ,240,10,10,0,0.0325604508793313,0.132859084214506,-0.267987678119322,0.333108579877985,0.811894952783921,1,1
BASE_NULL,none,PETPEESE,240,10,10,0,0.125246345107373,0.506020552517913,-1.04163914149723,1.29213183171198,0.81074580900886,1,1
BASE_NULL,none,TRIMFILL,240,10,10,0,0.0325604508793313,0.123846355636441,-0.210173945784633,0.275294847543295,0.79261991415307,1,1
BASE_NULL,none,SWA,240,10,10,0,0.0587183192636358,0.106460279706329,-0.186779525974152,0.304216164501423,0.596320840104056,1,1
BASE_NULL,none,TAS,240,10,10,0,0.0325604508793313,0.123846355636441,-0.253029757348268,0.31815065910693,0.799264087656072,1,1
BASE_NULL,none,PBM,240,10,10,0,0.0376054565471531,0.131895366559162,-0.266545804152545,0.341756717246851,0.782797497790536,1,1
BASE_NULL,none,REML,241,10,10,0,-0.102795577321514,0.109597415045613,-0.317602563609603,0.112011408966576,0.348276287095515,1,1
BASE_NULL,none,HKSJ,241,10,10,0,-0.102795577321514,0.107139210274666,-0.345161309260893,0.139570154617865,0.362392739543608,1,1
BASE_NULL,none,PETPEESE,241,10,10,0,0.185210845924463,0.358293633375505,-0.641015754256777,1.0114374461057,0.619192154908089,1,1
BASE_NULL,none,TRIMFILL,241,10,10,0,-0.0814073684343812,0.107486185763296,-0.292076421366024,0.129261684497261,0.4488251263587,1,1
BASE_NULL,none,SWA,241,10,10,0,-0.101842167190404,0.0960878826784196,-0.323421221989853,0.119736887609044,0.320144848884683,1,1
BASE_NULL,none,TAS,241,10,10,0,-0.102795577321514,0.109597415045613,-0.355527669624384,0.149936514981357,0.37572523908764,1,1
BASE_NULL,none,PBM,241,10,10,0,-0.095830474794781,0.118439591641059,-0.368952662890955,0.177291713301393,0.441849830949981,1,1
BASE_NULL,none,REML,242,10,10,0,-0.0660589573034266,0.0756667629587171,-0.214363087529242,0.0822451729223884,0.382649584067381,1,1
BASE_NULL,none,HKSJ,242,10,10,0,-0.0660589573034266,0.0903835851011144,-0.270520831739294,0.138402917132441,0.48344856102044,1,1
BASE_NULL,none,PETPEESE,242,10,10,0,0.0372517406913651,0.231050080068718,-0.495550699386352,0.570054180769082,0.875911094851957,1,1
BASE_NULL,none,TRIMFILL,242,10,10,0,-0.0660589573034266,0.0756667629587171,-0.214363087529242,0.0822451729223884,0.382649584067381,1,1
BASE_NULL,none,SWA,242,10,10,0,-0.0672884319806539,0.0786096735195942,-0.248562664183888,0.11398580022258,0.416907688702878,1,1
BASE_NULL,none,TAS,242,10,10,0,-0.0660589573034266,0.0756667629587171,-0.240546825583742,0.108428910976888,0.408088865693745,1,1
BASE_NULL,none,PBM,242,10,10,0,-0.064528483055829,0.0852115400258352,-0.26102664672252,0.131969680610862,0.470599472237675,1,1
BASE_NULL,none,REML,243,10,10,0,0.0813808562768889,0.128743808294456,-0.170952371212773,0.333714083766551,0.527311917492438,1,1
BASE_NULL,none,HKSJ,243,10,10,0,0.0813808562768889,0.124607129848653,-0.200500055045967,0.363261767599744,0.530020511197937,1,1
BASE_NULL,none,PETPEESE,243,10,10,0,0.511536138217282,0.327085089711945,-0.242723431222088,1.26579570765665,0.156464442559524,1,1
BASE_NULL,none,TRIMFILL,243,10,10,0,0.108602911638167,0.123071855367968,-0.132613492393572,0.349819315669906,0.377541620222236,1,1
BASE_NULL,none,SWA,243,10,10,0,0.182630918643482,0.157892516361132,-0.181469877003081,0.546731714290045,0.280773194928452,1,1
BASE_NULL,none,TAS,243,10,10,0,0.0813808562768889,0.128743808294456,-0.215502898032058,0.378264610585836,0.54494895010058,1,1
BASE_NULL,none,PBM,243,10,10,0,0.103400297150311,0.154331794399786,-0.252489458929074,0.459290053229696,0.521731454851477,1,1
BASE_NULL,none,REML,244,10,10,0,0.0383584949717052,0.070016183618195,-0.0988707032549004,0.175587693198311,0.583793640251514,1,1
BASE_NULL,none,HKSJ,244,10,10,0,0.0383584949717052,0.0764209434082958,-0.134517689547167,0.211234679490578,0.627761229352101,1,1
BASE_NULL,none,PETPEESE,244,10,10,0,0.222162726791642,0.229067387099595,-0.306067615100438,0.750393068683722,0.360522052158032,1,1
BASE_NULL,none,TRIMFILL,244,10,10,0,0.0383584949717052,0.070016183618195,-0.0988707032549004,0.175587693198311,0.583793640251514,1,1
BASE_NULL,none,SWA,244,10,10,0,0.0366387911163768,0.0670879679774173,-0.118066340461992,0.191343922694746,0.599870889446837,1,1
BASE_NULL,none,TAS,244,10,10,0,0.0383584949717052,0.070016183618195,-0.123099113983067,0.199816103926477,0.598742418425698,1,1
BASE_NULL,none,PBM,244,10,10,0,0.0405821898697493,0.0788919783936998,-0.14134303854056,0.222507418280059,0.620876292098412,1,1
BASE_NULL,none,REML,245,10,10,0,-0.117281260254527,0.0700673892346752,-0.25461081964524,0.0200482991361856,0.0941629985399125,1,1
BASE_NULL,none,HKSJ,245,10,10,0,-0.117281260254527,0.0847129891417588,-0.308915355423604,0.0743528349145489,0.199578278536392,1,1
BASE_NULL,none,PETPEESE,245,10,10,0,-0.225807145213291,0.255050711935901,-0.813955141624244,0.362340851197663,0.401798611188446,1,1
BASE_NULL,none,TRIMFILL,245,10,10,0,-0.167684058558149,0.103364399101303,-0.370274558080328,0.0349064409640294,0.104747423474607,1,1
BASE_NULL,none,SWA,245,10,10,0,-0.100163307057484,0.0711293618809526,-0.264187909689394,0.063861295574426,0.196730199464248,1,1
BASE_NULL,none,TAS,245,10,10,0,-0.117281260254527,0.0700673892346752,-0.278856949572648,0.0442944290635936,0.132697898785868,1,1
BASE_NULL,none,PBM,245,10,10,0,-0.120591651424263,0.084655032142728,-0.315806505611235,0.0746232027627098,0.192118148185298,1,1
BASE_NULL,none,REML,246,10,10,0,-0.0585010532598414,0.0541636185863521,-0.164659794961456,0.0476576884417729,0.280106457708876,1,1
BASE_NULL,none,HKSJ,246,10,10,0,-0.0585010532598414,0.0463417503989418,-0.163333375861414,0.0463312693417312,0.238539465132733,1,1
BASE_NULL,none,PETPEESE,246,10,10,0,0.0113183717119422,0.150023160502236,-0.334635656782612,0.357272400206496,0.941713829708051,1,1
BASE_NULL,none,TRIMFILL,246,10,10,0,-0.0378684267890174,0.0525826697413802,-0.140928565693087,0.0651917121150518,0.471420736204833,1,1
BASE_NULL,none,SWA,246,10,10,0,-0.0585010532598414,0.038863415893667,-0.148120251018797,0.0311181444991141,0.170664501909437,1,1
BASE_NULL,none,TAS,246,10,10,0,-0.0585010532598414,0.0541636185863521,-0.183402581697591,0.0664004751779077,0.311589295780705,1,1
BASE_NULL,none,PBM,246,10,10,0,-0.0546932209897718,0.0531477678777311,-0.177252193492691,0.0678657515131472,0.333548584111893,1,1
BASE_NULL,none,REML,247,10,10,0,0.0936032028334145,0.0662555316820758,-0.0362552530400065,0.223461658706836,0.15772613487465,1,1
BASE_NULL,none,HKSJ,247,10,10,0,0.0936032028334145,0.065945228356125,-0.055575267844757,0.242781673511586,0.189473919923388,1,1
BASE_NULL,none,PETPEESE,247,10,10,0,0.228225951220749,0.159930834668665,-0.140575214871846,0.597027117313344,0.191413886659257,1,1
BASE_NULL,none,TRIMFILL,247,10,10,0,0.0936032028334145,0.0662555316820758,-0.0362552530400065,0.223461658706836,0.15772613487465,1,1
BASE_NULL,none,SWA,247,10,10,0,0.0936038511410474,0.042838533778911,-0.00518198489920463,0.1923896871813,0.06038627401507,1,1
BASE_NULL,none,TAS,247,10,10,0,0.0936032028334145,0.0662555316820758,-0.0591823272056028,0.246388732872432,0.195427599360259,1,1
BASE_NULL,none,PBM,247,10,10,0,0.0963110472048673,0.0677984504975773,-0.0600324600029809,0.252654554412716,0.193227560828151,1,1
BASE_NULL,none,REML,248,10,10,0,-0.0305064702484273,0.127360054319945,-0.280127589784584,0.219114649287729,0.810695145459299,1,1
BASE_NULL,none,HKSJ,248,10,10,0,-0.0305064702484273,0.128719892146008,-0.321691096261131,0.260678155764276,0.817964188652053,1,1
BASE_NULL,none,PETPEESE,248,10,10,0,-0.497287849012299,0.437471536012998,-1.50609902009239,0.511523322067793,0.288551365039366,1,1
BASE_NULL,none,TRIMFILL,248,10,10,0,-0.0852433132143125,0.130214629844051,-0.340459297968868,0.169972671540243,0.512701503073387,1,1
BASE_NULL,none,SWA,248,10,10,0,-0.0699838107095133,0.117989058144486,-0.342067066699543,0.202099445280516,0.569473015083565,1,1
BASE_NULL,none,TAS,248,10,10,0,-0.0305064702484273,0.127360054319945,-0.324199282170047,0.263186341673192,0.816718027972345,1,1
BASE_NULL,none,PBM,248,10,10,0,-0.0496011641523369,0.14647377161732,-0.387370287200829,0.288167958896155,0.743601156757908,1,1
BASE_NULL,none,REML,249,10,10,0,-0.109592410317809,0.0674558160867808,-0.241803380395657,0.022618559760039,0.104236149524474,1,1
BASE_NULL,none,HKSJ,249,10,10,0,-0.109592410317809,0.0741389612183545,-0.277306392480328,0.05812157184471,0.173474868816102,1,1
BASE_NULL,none,PETPEESE,249,10,10,0,0.0743699988208565,0.269165143754788,-0.546325935730509,0.695065933372222,0.789322341564504,1,1
BASE_NULL,none,TRIMFILL,249,10,10,0,-0.109592410317809,0.0674558160867808,-0.241803380395657,0.022618559760039,0.104236149524474,1,1
BASE_NULL,none,SWA,249,10,10,0,-0.0749917842158091,0.0566559525565785,-0.20564064509521,0.055657076663592,0.222196952073938,1,1
BASE_NULL,none,TAS,249,10,10,0,-0.109592410317809,0.0674558160867808,-0.265145801157497,0.0459609805218793,0.142890571965723,1,1
BASE_NULL,none,PBM,249,10,10,0,-0.102047426271715,0.0750862182419307,-0.27519655603445,0.0711017034910194,0.211196704539455,1,1
BASE_NULL,none,REML,250,10,10,0,-0.0701683873529214,0.100622584651169,-0.267385029300545,0.127048254594702,0.485588584860876,1,1
BASE_NULL,none,HKSJ,250,10,10,0,-0.0701683873529214,0.102010240881766,-0.300931584442378,0.160594809736535,0.508881261550364,1,1
BASE_NULL,none,PETPEESE,250,10,10,0,-0.273293257303516,0.286230809444872,-0.933342687506226,0.386756172899195,0.367635513547242,1,1
BASE_NULL,none,TRIMFILL,250,10,10,0,-0.125737506830884,0.111466265456178,-0.344207372616173,0.0927323589544054,0.2593064335349,1,1
BASE_NULL,none,SWA,250,10,10,0,-0.104785399158551,0.0802436498945443,-0.289827587639245,0.0802567893221435,0.227903592290873,1,1
BASE_NULL,none,TAS,250,10,10,0,-0.0701683873529214,0.100622584651169,-0.302204483653448,0.161867708947605,0.505345588551282,1,1
BASE_NULL,none,PBM,250,10,10,0,-0.0866829038599419,0.110267870262655,-0.340961068665782,0.167595260945898,0.454454097211107,1,1
BASE_NULL,none,REML,251,10,10,0,0.0658256470312092,0.111557615874286,-0.152823262283544,0.284474556345963,0.555150663761467,1,1
BASE_NULL,none,HKSJ,251,10,10,0,0.0658256470312092,0.109477400290002,-0.181829438199346,0.313480732261765,0.562495310342997,1,1
BASE_NULL,none,PETPEESE,251,10,10,0,0.20496504528512,0.244429369035905,-0.358690090477023,0.768620181047263,0.426068272328462,1,1
BASE_NULL,none,TRIMFILL,251,10,10,0,0.109384220627304,0.108331667801943,-0.102941946649662,0.321710387904269,0.312631364224355,1,1
BASE_NULL,none,SWA,251,10,10,0,0.0356960550709824,0.0968696600142062,-0.187685781497599,0.259077891639564,0.722064197624095,1,1
BASE_NULL,none,TAS,251,10,10,0,0.0658256470312092,0.111557615874286,-0.191426676488411,0.32307797055083,0.571436647722524,1,1
BASE_NULL,none,PBM,251,10,10,0,0.0717505848151011,0.118711836847361,-0.201999401852595,0.345500571482797,0.562316431485424,1,1
BASE_NULL,none,REML,252,10,10,0,0.168242216496984,0.113667219420602,-0.0545414397902081,0.391025872784175,0.138838662419298,1,1
BASE_NULL,none,HKSJ,252,10,10,0,0.168242216496984,0.103206257991154,-0.0652265592633045,0.401710992257272,0.137507033481018,1,1
BASE_NULL,none,PETPEESE,252,10,10,0,0.249572468379355,0.297811374454305,-0.437181792623109,0.936326729381818,0.426345267946954,1,1
BASE_NULL,none,TRIMFILL,252,10,10,0,0.168242216496984,0.113667219420602,-0.0545414397902081,0.391025872784175,0.138838662419298,1,1
BASE_NULL,none,SWA,252,10,10,0,0.197914935858064,0.111080811424436,-0.0582378746285193,0.454067746344646,0.112654382345111,1,1
BASE_NULL,none,TAS,252,10,10,0,0.168242216496984,0.113667219420602,-0.0938748615240839,0.430359294518051,0.177107615419883,1,1
BASE_NULL,none,PBM,252,10,10,0,0.173295524868188,0.117590732143306,-0.0978691897159605,0.444460239452337,0.178783296546692,1,1
BASE_NULL,none,REML,253,10,10,0,0.40056981681129,0.100972141114654,0.202668056784671,0.598471576837908,7.27426941403081e-05,1,1
BASE_NULL,none,HKSJ,253,10,10,0,0.40056981681129,0.111886297728286,0.147465426986275,0.653674206636305,0.00592935429146767,1,1
BASE_NULL,none,PETPEESE,253,10,10,0,0.060202547497685,0.311830294209087,-0.658879400430402,0.779284495425772,0.851721847766634,1,1
BASE_NULL,none,TRIMFILL,253,10,10,0,0.313194240227789,0.117867741394154,0.0821777121561668,0.544210768299411,0.0078800461589922,1,1
BASE_NULL,none,SWA,253,10,10,0,0.324967347464006,0.0675215033297127,0.169262481570486,0.480672213357525,0.00133356085464387,1,1
BASE_NULL,none,TAS,253,10,10,0,0.40056981681129,0.100972141114654,0.167727641860479,0.633411991762102,0.00413550607837232,1,1
BASE_NULL,none,PBM,253,10,10,0,0.367148969575273,0.118488062534897,0.0939150073974699,0.640382931753075,0.0146965327455524,1,1
BASE_NULL,none,REML,254,10,10,0,-0.120478605764727,0.132708476685822,-0.380582440512111,0.139625228982657,0.363960602249239,1,1
BASE_NULL,none,HKSJ,254,10,10,0,-0.120478605764727,0.131601405831037,-0.418181668599721,0.177224457070267,0.383812201450691,1,1
BASE_NULL,none,PETPEESE,254,10,10,0,-0.929243118278157,0.558612445985212,-2.21740572869657,0.358919492140255,0.134785727374441,1,1
BASE_NULL,none,TRIMFILL,254,10,10,0,-0.192437115858673,0.141201004574607,-0.469185999405778,0.0843117676884324,0.172926827458971,1,1
BASE_NULL,none,SWA,254,10,10,0,-0.214576069161045,0.126945929850155,-0.50731390834284,0.0781617700207495,0.129439297108156,1,1
BASE_NULL,none,TAS,254,10,10,0,-0.120478605764727,0.132708476685822,-0.426504901778878,0.185547690249424,0.390487777011704,1,1
BASE_NULL,none,PBM,254,10,10,0,-0.149391109614486,0.165005561983053,-0.529894617879095,0.231112398650122,0.391719916012861,1,1
BASE_NULL,none,REML,255,10,10,0,0.117029315357358,0.0706676906364597,-0.0214768131607211,0.255535443875437,0.097711446445654,1,1
BASE_NULL,none,HKSJ,255,10,10,0,0.117029315357358,0.0624199254418403,-0.0241743660822307,0.258232996796947,0.0935688959787424,1,1
BASE_NULL,none,PETPEESE,255,10,10,0,0.264800334938645,0.182236171490469,-0.155437030102153,0.685037699979443,0.184277517152623,1,1
BASE_NULL,none,TRIMFILL,255,10,10,0,0.247810333507473,0.078814987970725,0.0933357956428942,0.402284871372051,0.00166539781436787,1,1
BASE_NULL,none,SWA,255,10,10,0,0.101892255651316,0.0654291892657733,-0.0489877253586129,0.252772236661246,0.158015849120302,1,1
BASE_NULL,none,TAS,255,10,10,0,0.117029315357358,0.0706676906364597,-0.0459306714756465,0.279989302190363,0.136303725692775,1,1
BASE_NULL,none,PBM,255,10,10,0,0.1331727365167,0.0882808599035384,-0.0704032914802395,0.336748764513639,0.169857204068611,1,1
BASE_NULL,none,REML,256,10,10,0,0.130592736335971,0.0718983951449353,-0.0103255286943319,0.271511001366273,0.0693165158484973,1,1
BASE_NULL,none,HKSJ,256,10,10,0,0.130592736335971,0.0627115574689147,-0.011270662582566,0.272456135254507,0.0670002011227141,1,1
BASE_NULL,none,PETPEESE,256,10,10,0,0.254305594514593,0.151570261029734,-0.0952160541939471,0.603827243223134,0.131904775051646,1,1
BASE_NULL,none,TRIMFILL,256,10,10,0,0.179812144283318,0.0659854962633974,0.0504829481050564,0.309141340461579,0.00642965672472161,1,1
BASE_NULL,none,SWA,256,10,10,0,0.106601018679784,0.0595981253421671,-0.0308325048096691,0.244034542169238,0.111466694312739,1,1
BASE_NULL,none,TAS,256,10,10,0,0.130592736335971,0.0718983951449353,-0.0352052601827931,0.296390732854734,0.106847210603254,1,1
BASE_NULL,none,PBM,256,10,10,0,0.137948295616688,0.0764726148154906,-0.0383978703777085,0.314294461611085,0.108903248960778,1,1
BASE_NULL,none,REML,257,10,10,0,0.161192960247279,0.0784171770501734,0.00749811745963855,0.31488780303492,0.0398227964571304,1,1
BASE_NULL,none,HKSJ,257,10,10,0,0.161192960247279,0.0724455190954695,-0.0026901896871713,0.32507611018173,0.0531266768852568,1,1
BASE_NULL,none,PETPEESE,257,10,10,0,-0.0132968282499712,0.226278510706433,-0.535096009646846,0.508502353146904,0.954582132604827,1,1
BASE_NULL,none,TRIMFILL,257,10,10,0,0.14766853423689,0.0773178131663093,-0.00387159493247277,0.299208663406253,0.056147351162536,1,1
BASE_NULL,none,SWA,257,10,10,0,0.161192960247279,0.0618828974751669,0.0184907427711289,0.30389517772343,0.0313825368574132,1,1
BASE_NULL,none,TAS,257,10,10,0,0.161192960247279,0.0784171770501734,-0.0196373743014578,0.342023294796016,0.0738650869979309,1,1
BASE_NULL,none,PBM,257,10,10,0,0.156695800252576,0.0816626919330364,-0.0316187050369094,0.345010305542062,0.0912818565145022,1,1
BASE_NULL,none,REML,258,10,10,0,-0.0974493249827481,0.0986566173375993,-0.290812741800993,0.0959140918354963,0.323268887729837,1,1
BASE_NULL,none,HKSJ,258,10,10,0,-0.0974493249827481,0.0914633547587861,-0.304353808083889,0.109455158118393,0.314421208332514,1,1
BASE_NULL,none,PETPEESE,258,10,10,0,-0.164209286581486,0.263228712007976,-0.771215784976347,0.442797211813374,0.550110492016631,1,1
BASE_NULL,none,TRIMFILL,258,10,10,0,-0.0974493249827481,0.0986566173375993,-0.290812741800993,0.0959140918354963,0.323268887729837,1,1
BASE_NULL,none,SWA,258,10,10,0,-0.099593998444797,0.07401018219431,-0.27026178463209,0.0710737877424956,0.215297104406904,1,1
BASE_NULL,none,TAS,258,10,10,0,-0.0974493249827481,0.0986566173375993,-0.324951892528507,0.130053242563011,0.352198234318469,1,1
BASE_NULL,none,PBM,258,10,10,0,-0.0989879781745809,0.0982769745476273,-0.325615087876764,0.127639131527602,0.343312072348829,1,1
BASE_NULL,none,REML,259,10,10,0,0.0511565010783341,0.110724410528943,-0.165859355767821,0.268172357924489,0.644069510948006,1,1
BASE_NULL,none,HKSJ,259,10,10,0,0.0511565010783341,0.108123542295891,-0.19343594459343,0.295748946750098,0.647384949113567,1,1
BASE_NULL,none,PETPEESE,259,10,10,0,0.510479975708747,0.446817039469574,-0.519881964987774,1.54084191640527,0.286291891043354,1,1
BASE_NULL,none,TRIMFILL,259,10,10,0,0.0511565010783341,0.110724410528943,-0.165859355767821,0.268172357924489,0.644069510948006,1,1
BASE_NULL,none,SWA,259,10,10,0,0.0806725360273097,0.0961076013111147,-0.140951990020674,0.302297062075294,0.425616884753421,1,1
BASE_NULL,none,TAS,259,10,10,0,0.0511565010783341,0.110724410528943,-0.204174447469451,0.306487449626119,0.656374101862013,1,1
BASE_NULL,none,PBM,259,10,10,0,0.0594140543512985,0.123440808102224,-0.225240959585375,0.344069068287972,0.643181124277559,1,1
BASE_NULL,none,REML,260,10,10,0,0.223304392255083,0.155844521959477,-0.0821452579733527,0.528754042483518,0.151895997022031,1,1
BASE_NULL,none,HKSJ,260,10,10,0,0.223304392255083,0.167784144873068,-0.156249712873499,0.602858497383665,0.21595129852226,1,1
BASE_NULL,none,PETPEESE,260,10,10,0,0.643880679383947,0.273061134149353,0.0142005748720002,1.27356078389589,0.0461012608127625,1,1
BASE_NULL,none,TRIMFILL,260,10,10,0,0.223304392255083,0.155844521959477,-0.0821452579733527,0.528754042483518,0.151895997022031,1,1
BASE_NULL,none,SWA,260,10,10,0,0.331589111959752,0.101136986683073,0.0983668024464977,0.564811421473006,0.0112109985257107,1,1
BASE_NULL,none,TAS,260,10,10,0,0.223304392255083,0.155844521959477,-0.136073719832386,0.582682504342552,0.189792813806876,1,1
BASE_NULL,none,PBM,260,10,10,0,0.266460953827789,0.18099077670991,-0.150904525699077,0.683826433354655,0.179172736384591,1,1
BASE_NULL,none,REML,261,10,10,0,-0.0798237665562319,0.110096939537863,-0.295609802858527,0.135962269746063,0.468432609346482,1,1
BASE_NULL,none,HKSJ,261,10,10,0,-0.0798237665562319,0.118782123237951,-0.348527597451341,0.188880064338877,0.518449312562068,1,1
BASE_NULL,none,PETPEESE,261,10,10,0,0.191134902755564,0.558591572233023,-1.09697957270398,1.47924937821511,0.741036496730366,1,1
